post_id,theme,subtopic,confidence
7633819446804614421,creative_tool,video_gen,high
7613146607378287892,creative_tool,design_build,high
7450511007937514783,synthetic_media_play,viral_edit,medium
7617284124205649182,career_productivity,job_landed,low
7627533792583912726,general_hype,love_ai,medium
7488429293182258463,creative_tool,image_art,high
7630076332328045844,creative_tool,music_suno,high
7629808872986856735,education_learning,study_aid,medium
7562259676121845014,synthetic_media_play,lip_sync,high
7582352538502991159,education_learning,study_aid,high
7490365047210790166,synthetic_media_play,funny_skit,medium
7620913467704282388,career_productivity,tool_roundup,high
7568595407769455892,general_hype,mind_blown,high
7592763220750863634,creative_tool,image_art,medium
7524746826914811158,career_productivity,chatgpt_workflow,high
7491164803415723286,synthetic_media_play,funny_skit,low
7615662278418976022,career_productivity,chatgpt_workflow,high
7631946846042131730,creative_tool,image_art,medium
7631671492832480532,synthetic_media_play,funny_skit,medium
7504396481797917995,career_productivity,other,high
7617361017726684436,companion_affective,friendship,medium
7536711891482152205,general_hype,future_optimism,high
7570800852517113119,education_learning,homework_help,high
7558934778511166750,education_learning,homework_help,medium
7627910909406580001,companion_affective,character_roleplay,high
7633363206408293653,synthetic_media_play,animation,medium
7460764592080456978,career_productivity,agent_automation,medium
7600985144731684110,companion_affective,romantic,high
7619447769673075975,career_productivity,agent_automation,high
7627995843978595597,general_hype,future_optimism,high
7370356122265324832,companion_affective,romantic,high
7602983681526877462,synthetic_media_play,funny_skit,medium
7600385664747670804,career_productivity,vibe_coding,high
7537140881577594130,education_learning,homework_help,high
7540215431466962193,career_productivity,agent_automation,high
7538131614275013943,creative_tool,image_art,high
7631574228667501847,synthetic_media_play,lip_sync,high
7219341957112450350,synthetic_media_play,funny_skit,high
7601288996970450206,creative_tool,image_art,high
7633492352652414238,career_productivity,agent_automation,medium
7629742202364759304,synthetic_media_play,lip_sync,high
7542510307030109462,career_productivity,job_landed,high
7627136006692556045,general_hype,future_optimism,high
7633452108213161249,synthetic_media_play,viral_edit,high
7284324658059447585,synthetic_media_play,funny_skit,medium
7614624839311166742,career_productivity,income_side_hustle,high
7476323598320291094,creative_tool,image_art,high
7621636429734563079,career_productivity,chatgpt_workflow,high
7633407013464198432,career_productivity,tool_roundup,medium
7615193496193895698,synthetic_media_play,funny_skit,medium
7632397125732633869,creative_tool,image_art,high
7632365992139607318,career_productivity,chatgpt_workflow,high
7595512422501223702,creative_tool,pro_ai_identity,high
7619260479537433864,career_productivity,income_side_hustle,high
7631537570651950354,synthetic_media_play,other,high
7542690737431924024,career_productivity,chatgpt_workflow,high
7586679745849462030,synthetic_media_play,funny_skit,low
7200543878653545771,career_productivity,other,medium
7490978152890600735,companion_affective,friendship,high
7619393941934214422,general_hype,love_ai,high
7572226256205335826,creative_tool,image_art,high
7544777713035300101,model_stan,claude_stan,high
7266778616858463520,synthetic_media_play,animation,high
7596019203899936055,creative_tool,image_art,high
7569103531169336584,education_learning,concept_explainer,high
7557081643991764238,synthetic_media_play,animation,high
7632316213825146133,creative_tool,music_suno,high
7498880366120275243,companion_affective,emotional_support,high
7511099503122992426,career_productivity,vibe_coding,high
7614497140051676438,creative_tool,image_art,high
7605777121021086989,career_productivity,agent_automation,high
7496826454055931158,synthetic_media_play,funny_skit,medium
7443508933198695710,synthetic_media_play,animation,high
7522014092379589911,education_learning,other,high
7631377341507276040,education_learning,study_aid,high
7631240088567024918,career_productivity,job_landed,medium
7622717041929112854,synthetic_media_play,face_swap,high
7632663458185563414,general_hype,love_ai,high
7529687426122485023,companion_affective,emotional_support,high
7632594589458730262,synthetic_media_play,face_swap,high
7495784050364386606,education_learning,study_aid,high
7332790553014209797,creative_tool,image_art,medium
7619337691385072918,career_productivity,income_side_hustle,high
7620789257153547540,general_hype,future_optimism,high
7291234113363774725,general_hype,future_optimism,high
7538603150249348358,companion_affective,character_roleplay,high
7541451607653829943,companion_affective,emotional_support,high
7197992657887694126,synthetic_media_play,face_swap,high
7468925521741532422,companion_affective,character_roleplay,high
7633389001667366166,synthetic_media_play,face_swap,high
7625351360325618974,synthetic_media_play,animation,medium
7527668622420970760,career_productivity,chatgpt_workflow,high
7606117270842068231,creative_tool,video_gen,high
7572073178260950284,general_hype,future_optimism,high
7517442849965641015,companion_affective,friendship,high
7631615650980547862,career_productivity,chatgpt_workflow,high
7323319679638883627,creative_tool,music_suno,high
7628575765684145430,synthetic_media_play,lip_sync,high
7536275568849915142,companion_affective,friendship,high
7550388990180969750,creative_tool,image_art,high
7624613392170405152,career_productivity,vibe_coding,high
7506702968893263160,education_learning,study_aid,high
7633646063571848468,creative_tool,image_art,medium
7591910153088273686,education_learning,concept_explainer,high
7607466241770540310,synthetic_media_play,other,medium
7548739474579066119,general_hype,future_optimism,high
7631792314389728519,creative_tool,image_art,high
7474687751036669226,career_productivity,chatgpt_workflow,high
7581893735223528726,companion_affective,emotional_support,high
7631887607420570902,model_stan,other_model_stan,high
7619957474665172238,creative_tool,music_suno,high
7633439209323236621,creative_tool,image_art,high
7171553714455448874,creative_tool,image_art,high
7628029097461026078,companion_affective,emotional_support,high
7538248833415892254,education_learning,homework_help,high
7511130642940464430,career_productivity,agent_automation,high
7329528115368086816,creative_tool,image_art,high
7588225610711846157,creative_tool,music_suno,high
7472199982603422994,career_productivity,tool_roundup,high
7503755318451588382,companion_affective,emotional_support,high
7532569522067295518,creative_tool,image_art,high
7622042997840022797,education_learning,concept_explainer,high
7514585739133340935,companion_affective,emotional_support,high
7626920821495254293,synthetic_media_play,funny_skit,medium
7604171474605329686,creative_tool,music_suno,high
7552692212438420747,general_hype,love_ai,high
7395635094830107950,career_productivity,tool_roundup,high
7488371550878469383,career_productivity,vibe_coding,high
7633539872778620174,creative_tool,music_suno,high
7572032087021145351,synthetic_media_play,face_swap,medium
7630923835272908046,general_hype,future_optimism,high
7632001613216959766,education_learning,other,medium
7448365001632451873,creative_tool,image_art,high
7539482204913683730,creative_tool,design_build,medium
7482574203896548630,creative_tool,image_art,high
7613196927349427477,creative_tool,music_suno,high
7560397946953534742,synthetic_media_play,lip_sync,high
7618308882154343694,creative_tool,pro_ai_identity,high
7621593396871810326,career_productivity,tool_roundup,high
7444368371958795550,education_learning,concept_explainer,high
7625776623123549460,synthetic_media_play,funny_skit,medium
7605293837245795592,education_learning,homework_help,high
7545588183925329182,education_learning,study_aid,high
7569939801361616144,synthetic_media_play,face_swap,high
7627085381812440327,synthetic_media_play,animation,high
7582688279338732831,education_learning,homework_help,high
7626688026139315474,synthetic_media_play,animation,medium
7511674627689647382,education_learning,concept_explainer,high
7630559423521361172,companion_affective,romantic,high
7626002174002072865,creative_tool,image_art,high
7633517547408624904,education_learning,concept_explainer,high
7598106346059271455,career_productivity,tool_roundup,high
7633357431585738002,creative_tool,music_suno,high
7628473060324068626,creative_tool,video_gen,high
7541454337571261719,career_productivity,vibe_coding,high
7541280739258535175,career_productivity,tool_roundup,high
7619758762328460566,career_productivity,income_side_hustle,medium
7631948733759917334,career_productivity,tool_roundup,medium
7631677936847867167,career_productivity,chatgpt_workflow,medium
7488408643482717482,career_productivity,chatgpt_workflow,medium
7175933164202839301,synthetic_media_play,other,high
7460777535790451986,creative_tool,image_art,high
7467934829087198510,creative_tool,video_gen,high
7631811620670393630,career_productivity,agent_automation,high
7623765051907771668,general_hype,love_ai,high
7603816667931594001,synthetic_media_play,funny_skit,high
7596844511074995511,career_productivity,chatgpt_workflow,high
7628482100257164566,companion_affective,emotional_support,high
7631036581805067533,career_productivity,income_side_hustle,high
7174009880838163717,creative_tool,image_art,high
7622956417791675670,synthetic_media_play,face_swap,high
7543560792302521622,career_productivity,agent_automation,high
7629290758977391890,career_productivity,job_landed,medium
7527150002330733838,general_hype,love_ai,high
7633479596591172878,creative_tool,music_suno,high
7633858749144239374,career_productivity,chatgpt_workflow,high
7487837233521642782,general_hype,love_ai,high
7633318187572006152,general_hype,love_ai,high
7577157837848153357,synthetic_media_play,animation,medium
7600474328198630674,companion_affective,emotional_support,high
7633355995930004756,education_learning,skill_learning,high
7594669519809924407,general_hype,love_ai,high
7611281160118881549,education_learning,homework_help,high
7515421611017686277,career_productivity,chatgpt_workflow,medium
7589739555847326983,education_learning,skill_learning,high
7579082561775815991,career_productivity,chatgpt_workflow,high
7512265472109268254,career_productivity,chatgpt_workflow,high
7533538205866446102,creative_tool,video_gen,high
7631435157609827606,creative_tool,video_gen,medium
7551480585231846672,creative_tool,video_gen,high
7542863593377631502,general_hype,love_ai,high
7521762738507353399,general_hype,future_optimism,high
7515244836874685704,companion_affective,other,medium
7623850484708691213,creative_tool,pro_ai_identity,high
7491489425822633221,career_productivity,chatgpt_workflow,high
7630881590192672032,career_productivity,vibe_coding,high
7621610765501435150,general_hype,future_optimism,high
7631814153455324430,model_stan,generic_amazement,high
7205094912386239786,creative_tool,image_art,high
7620544108414782733,career_productivity,other,high
7622308733732883732,synthetic_media_play,lip_sync,high
7451231242458025224,companion_affective,character_roleplay,high
7130709490852367662,creative_tool,image_art,high
7623548166910119182,career_productivity,agent_automation,high
7473352890636176662,creative_tool,image_art,high
7593366830094257415,synthetic_media_play,funny_skit,medium
7631199411397266695,career_productivity,job_landed,medium
7630115753584332049,career_productivity,agent_automation,high
7633667048576453908,creative_tool,music_suno,high
7569169320312311053,creative_tool,music_suno,high
7588895265239616776,synthetic_media_play,animation,high
7633503054272138529,synthetic_media_play,face_swap,high
7627797600607079701,general_hype,love_ai,high
7633272173880298759,synthetic_media_play,funny_skit,medium
7502321961058454806,education_learning,skill_learning,high
7630144716461427982,career_productivity,job_landed,high
7631619496477756690,general_hype,future_optimism,high
7545678254452100382,creative_tool,image_art,high
7531749580430527766,career_productivity,income_side_hustle,high
7498915893624212791,career_productivity,agent_automation,high
7552300431028899094,model_stan,chatgpt_stan,high
7517474796586782007,career_productivity,chatgpt_workflow,high
7618425971665947918,career_productivity,vibe_coding,high
7495103550343810327,career_productivity,agent_automation,high
7578526343399361848,creative_tool,video_gen,high
7568201815993404728,creative_tool,image_art,high
7448316920522165526,companion_affective,emotional_support,high
7633389003122724117,creative_tool,pro_ai_identity,high
7633900570914376991,creative_tool,music_suno,high
7524687351373761806,career_productivity,chatgpt_workflow,high
7595647539421007126,creative_tool,music_suno,high
7545754895039646989,companion_affective,emotional_support,high
7557790896482241824,synthetic_media_play,viral_edit,medium
7626836661036436750,companion_affective,other,high
7597495348076072214,synthetic_media_play,lip_sync,high
7282163289428135198,creative_tool,music_suno,high
7318448287575543073,creative_tool,design_build,high
7631599239537200406,synthetic_media_play,face_swap,high
7572249742705511694,companion_affective,emotional_support,high
7547656679043632390,creative_tool,image_art,high
7557127260298431799,creative_tool,pro_ai_identity,high
7592139510654258450,companion_affective,romantic,high
7439677309579300104,general_hype,love_ai,high
7549175233677315335,synthetic_media_play,viral_edit,high
7441500259823390007,model_stan,claude_stan,high
7619492831828135198,companion_affective,emotional_support,high
7580003653424123154,synthetic_media_play,animation,medium
7617922151529680150,synthetic_media_play,animation,high
7606987452011515157,model_stan,claude_stan,high
7541493755799407927,career_productivity,vibe_coding,high
7630415552711773448,education_learning,homework_help,high
7591910123975609614,career_productivity,chatgpt_workflow,high
7623072126148431126,synthetic_media_play,other,high
7517031709498445111,companion_affective,friendship,high
7627889151664295190,companion_affective,emotional_support,high
7423678218114256160,creative_tool,image_art,high
7633637822871670037,career_productivity,tool_roundup,high
7610401172771327263,career_productivity,tool_roundup,high
7612223425138150676,career_productivity,agent_automation,high
7557863266320420110,synthetic_media_play,viral_edit,high
7505864024555490606,education_learning,homework_help,high
7632334313777859862,career_productivity,chatgpt_workflow,high
7512214736898002222,career_productivity,agent_automation,high
7622341141589003551,career_productivity,agent_automation,medium
7557046520126803202,synthetic_media_play,animation,high
7627546220579409182,companion_affective,friendship,high
7526584108223368466,career_productivity,agent_automation,high
7227594027451829531,companion_affective,emotional_support,high
7470375147350904086,creative_tool,image_art,high
7619599071375838485,career_productivity,agent_automation,high
7464541944572677398,education_learning,study_aid,high
7606652274324163861,synthetic_media_play,funny_skit,high
7534669230743080197,career_productivity,agent_automation,high
7434938859537861931,career_productivity,tool_roundup,high
7629904148598689037,career_productivity,income_side_hustle,high
7525822237157395767,education_learning,skill_learning,high
7285450703261142305,creative_tool,music_suno,high
7530438965573455127,creative_tool,video_gen,high
7605517756921859349,creative_tool,music_suno,high
7589493522332486967,career_productivity,chatgpt_workflow,medium
7498562386815733010,career_productivity,chatgpt_workflow,medium
7523026081192889631,career_productivity,tool_roundup,medium
7631114678323711253,education_learning,skill_learning,high
7630436953841782038,career_productivity,vibe_coding,high
7623226044786527510,model_stan,claude_stan,high
7397717516581080353,companion_affective,character_roleplay,high
7633767125676510477,career_productivity,vibe_coding,high
7482471735087090950,education_learning,study_aid,high
7603205607339969800,education_learning,study_aid,high
7631788911336885526,creative_tool,design_build,high
7528756795519683848,creative_tool,image_art,high
7538194072285089037,education_learning,homework_help,high
7221554518721334555,model_stan,chatgpt_stan,high
7556836931364031766,companion_affective,romantic,high
7516964864628100374,education_learning,study_aid,high
7274652202935897376,creative_tool,design_build,high
7618625367716138260,creative_tool,pro_ai_identity,high
7618185581696208150,creative_tool,pro_ai_identity,high
7633740708909813005,career_productivity,vibe_coding,high
7628248962813791509,synthetic_media_play,animation,medium
7505165998794738966,career_productivity,tool_roundup,high
7615438610904485121,creative_tool,image_art,high
7631740049394011413,creative_tool,image_art,high
7482487782959516950,career_productivity,chatgpt_workflow,high
7551288277714652434,creative_tool,image_art,high
7633712909037702433,career_productivity,vibe_coding,high
7540032382003612936,education_learning,study_aid,high
7532335835799145783,creative_tool,pro_ai_identity,high
7566811232376851719,synthetic_media_play,lip_sync,high
7633374870499233037,career_productivity,chatgpt_workflow,medium
7631983223886712078,career_productivity,income_side_hustle,high
7406735615926078721,education_learning,study_aid,high
7584081341667413270,synthetic_media_play,viral_edit,high
7550711263613963526,career_productivity,chatgpt_workflow,high
7593473955181186335,career_productivity,agent_automation,high
7626419664373026062,synthetic_media_play,animation,high
7632385746376101127,education_learning,homework_help,high
7613861150932880660,creative_tool,pro_ai_identity,medium
7558645642755689783,companion_affective,emotional_support,high
7629771836863106326,career_productivity,chatgpt_workflow,high
7501050896676080927,career_productivity,vibe_coding,high
7566737450186444046,career_productivity,chatgpt_workflow,high
7493958550771764523,synthetic_media_play,animation,high
7468218739691916549,creative_tool,video_gen,high
7617821574640487687,education_learning,concept_explainer,high
7595837296549563670,career_productivity,tool_roundup,high
7619772160554339605,creative_tool,video_gen,high
7623146334601710862,synthetic_media_play,lip_sync,medium
7598478375426051335,education_learning,study_aid,high
7619762673156148502,companion_affective,emotional_support,high
7622714303430380807,synthetic_media_play,animation,high
7536938547585060103,companion_affective,romantic,high
7602312657017867540,synthetic_media_play,animation,high
7329957596167785760,career_productivity,chatgpt_workflow,high
7437166670839401770,career_productivity,agent_automation,high
7622163347588336903,synthetic_media_play,animation,high
7605084114470882578,synthetic_media_play,lip_sync,high
7610174529574309136,general_hype,love_ai,medium
7558269318618696991,companion_affective,emotional_support,high
7589490702346685717,companion_affective,friendship,high
7633387760967093520,synthetic_media_play,face_swap,high
7380317234679352581,companion_affective,character_roleplay,high
7611650107276037398,career_productivity,vibe_coding,high
7631198456480075016,creative_tool,music_suno,high
7477826513551789342,companion_affective,emotional_support,high
7622595731391712533,career_productivity,vibe_coding,high
7632722445279038741,companion_affective,friendship,high
7459676889989401887,career_productivity,job_landed,medium
7606254236170587409,synthetic_media_play,lip_sync,high
7502434686233267478,creative_tool,image_art,high
7591030929469099286,general_hype,other,high
7633412527283522849,career_productivity,vibe_coding,high
7458628945911483670,creative_tool,image_art,high
7519855885309791496,synthetic_media_play,viral_edit,medium
7496677049193549111,synthetic_media_play,viral_edit,high
7578697256275070222,companion_affective,romantic,high
7181256805299916075,creative_tool,image_art,high
7506574481792732462,career_productivity,tool_roundup,high
7593220440701652245,career_productivity,agent_automation,high
7631090478825475350,general_hype,love_ai,medium
7631236926787341581,career_productivity,chatgpt_workflow,high
7275410679161425184,creative_tool,image_art,high
7551853359318175031,creative_tool,music_suno,high
7633666423520267537,creative_tool,music_suno,high
7550310022899715358,education_learning,skill_learning,high
7524758021264690454,companion_affective,romantic,high
7592780541271772430,synthetic_media_play,funny_skit,high
7292838831714323745,synthetic_media_play,other,high
7350774137448664353,creative_tool,image_art,high
7617484641099975958,career_productivity,vibe_coding,high
7559010051143372065,synthetic_media_play,funny_skit,medium
7581615655254838535,synthetic_media_play,funny_skit,high
7567070327352691990,creative_tool,design_build,high
7611227085641747735,breakthrough_science,research_discovery,medium
7623964481844022546,synthetic_media_play,animation,high
7611265281540853000,creative_tool,design_build,medium
7560687251802328328,general_hype,future_optimism,high
7606256191928421662,companion_affective,romantic,high
7595837596215807262,education_learning,concept_explainer,high
7122223362222558510,creative_tool,image_art,high
7401278385462185249,career_productivity,agent_automation,high
7577160393655635230,career_productivity,other,high
7627377835606330644,education_learning,study_aid,high
7572935775055023376,career_productivity,vibe_coding,medium
7489342465334381840,career_productivity,agent_automation,high
7570701891361967371,creative_tool,image_art,high
7632229963013426452,creative_tool,music_suno,high
7485454476069850423,creative_tool,image_art,high
7633346261365706006,creative_tool,video_gen,high
7633378464929828118,education_learning,study_aid,high
7445638574797638918,creative_tool,music_suno,high
7283219796131466529,creative_tool,video_gen,high
7631429091446508807,synthetic_media_play,animation,medium
7623420398394199316,synthetic_media_play,viral_edit,high
7628514405667474708,creative_tool,image_art,medium
7603477382036540686,general_hype,love_ai,high
7492884028110966038,education_learning,study_aid,high
7400698901738589473,creative_tool,image_art,high
7630399732841499926,creative_tool,video_gen,high
7592985741496536340,synthetic_media_play,animation,medium
7610482502762827039,general_hype,future_optimism,high
7468474231446146347,career_productivity,job_landed,low
7466828605910273281,general_hype,love_ai,medium
7618879700324191508,career_productivity,chatgpt_workflow,high
7367747866439322886,general_hype,mind_blown,medium
7633385857147325717,creative_tool,pro_ai_identity,high
7606398090823617814,career_productivity,agent_automation,medium
7626226089823571218,general_hype,love_ai,low
7298262096301542662,career_productivity,tool_roundup,high
7629749405142322439,career_productivity,chatgpt_workflow,high
7608322052394732813,career_productivity,chatgpt_workflow,high
7633382271298407702,synthetic_media_play,face_swap,high
7632368571418463509,career_productivity,vibe_coding,high
7616317819952745748,synthetic_media_play,viral_edit,medium
7341002167848897825,creative_tool,image_art,high
7618527896709188877,companion_affective,character_roleplay,low
7558846885025369400,creative_tool,video_gen,high
7612277695644224790,career_productivity,agent_automation,high
7590566545303096590,education_learning,concept_explainer,medium
7596865856852790542,synthetic_media_play,face_swap,high
7557773189456186654,model_stan,other_model_stan,high
7564345906137500960,general_hype,love_ai,medium
7633454881826934037,synthetic_media_play,viral_edit,high
7518344204116905238,creative_tool,design_build,high
7525129250001751309,education_learning,skill_learning,high
7492968905519025430,career_productivity,chatgpt_workflow,high
7511689924706356511,companion_affective,emotional_support,high
7616770785843186974,career_productivity,vibe_coding,high
7482216162231684382,career_productivity,agent_automation,high
7580658540218469639,career_productivity,vibe_coding,high
7631748732421197069,model_stan,chatgpt_stan,high
7497342391192423710,creative_tool,music_suno,high
7527778849296354562,creative_tool,image_art,high
7491179991112174855,education_learning,concept_explainer,high
7519377658833063198,education_learning,concept_explainer,high
7541776094538648854,general_hype,love_ai,medium
7623234872638835998,general_hype,love_ai,medium
7616345221579722005,creative_tool,video_gen,high
7624462020615621908,synthetic_media_play,viral_edit,high
7619655773907750162,career_productivity,vibe_coding,high
7632362998123859231,synthetic_media_play,lip_sync,medium
7627860644137602322,career_productivity,tool_roundup,medium
7583310340193144086,creative_tool,image_art,high
7613384355037089045,career_productivity,vibe_coding,high
7336608049186049313,creative_tool,image_art,high
7629128757642661151,companion_affective,friendship,high
7579029200070266167,creative_tool,pro_ai_identity,high
7548443767796190472,career_productivity,agent_automation,high
7620956273571269901,career_productivity,agent_automation,medium
7537775897340939550,creative_tool,image_art,medium
7632650662412602632,synthetic_media_play,animation,medium
7037488760749182213,synthetic_media_play,face_swap,high
7490579334441291015,companion_affective,character_roleplay,high
7544958107353484562,creative_tool,pro_ai_identity,medium
7336661566319873312,creative_tool,image_art,high
7631398299466992916,creative_tool,pro_ai_identity,high
7520557716062948615,synthetic_media_play,funny_skit,high
7481734394722520327,companion_affective,emotional_support,high
7473339310347947307,creative_tool,image_art,high
7463392988606123270,synthetic_media_play,face_swap,high
7526105420897717526,companion_affective,friendship,high
7594579576840342814,career_productivity,tool_roundup,high
7631103468085824788,creative_tool,music_suno,medium
7575891032739499286,synthetic_media_play,viral_edit,high
7633359596643470612,general_hype,future_optimism,high
7445304656051424555,creative_tool,video_gen,high
7632017907928829207,career_productivity,chatgpt_workflow,high
7591344732836564255,education_learning,homework_help,high
7445992484620045586,general_hype,love_ai,low
7599938980448095509,companion_affective,character_roleplay,high
7615730438702697750,education_learning,skill_learning,high
7585799606907243798,synthetic_media_play,face_swap,high
7525120595902598422,career_productivity,job_landed,low
7633550850727759126,career_productivity,income_side_hustle,high
7135583908736797998,creative_tool,image_art,high
7536454326219312440,education_learning,concept_explainer,medium
7621648559946976526,creative_tool,music_suno,high
7520438791996280120,synthetic_media_play,lip_sync,high
7525543434904554774,synthetic_media_play,animation,high
7571559532346838327,companion_affective,emotional_support,high
7633757911667494147,synthetic_media_play,face_swap,high
7615602100671614230,creative_tool,image_art,high
7617890611407998215,breakthrough_science,future_promise,high
7628060397303614750,general_hype,love_ai,high
7604899653850565901,education_learning,skill_learning,medium
7607415475319966998,creative_tool,image_art,high
7626381842760879378,career_productivity,tool_roundup,high
7623098315382541590,career_productivity,chatgpt_workflow,high
7532988279205989645,education_learning,homework_help,high
7523063404752342303,creative_tool,image_art,medium
7535403374133464338,synthetic_media_play,animation,high
7631938884456451350,synthetic_media_play,face_swap,high
7588854805364313352,creative_tool,image_art,medium
7624517591997992214,education_learning,study_aid,high
7486093807394622743,career_productivity,tool_roundup,high
7558504967275891990,creative_tool,image_art,high
7549511942591810822,career_productivity,income_side_hustle,high
7574567960291904790,breakthrough_science,research_discovery,high
7633454494197550357,education_learning,homework_help,high
7633917253649550623,career_productivity,chatgpt_workflow,high
7631640794050366742,career_productivity,agent_automation,low
7552963772441234744,creative_tool,image_art,high
7632059990559395092,general_hype,love_ai,medium
7592205427232771383,companion_affective,romantic,high
7317965846423325984,creative_tool,image_art,high
7623373353310506248,career_productivity,vibe_coding,high
7627589726643424542,companion_affective,emotional_support,high
7624538320860613901,general_hype,other,high
7632015878388862230,synthetic_media_play,face_swap,high
7442024925436628246,companion_affective,emotional_support,high
7539559673188338950,synthetic_media_play,lip_sync,high
7551395105970621703,education_learning,study_aid,high
7555642462958587143,companion_affective,emotional_support,high
7489997765385260318,synthetic_media_play,funny_skit,medium
7614926644641336584,synthetic_media_play,animation,high
7583067226245319956,education_learning,homework_help,high
7629653645319081239,career_productivity,income_side_hustle,high
7539211948064279815,creative_tool,design_build,high
7625352510793895182,career_productivity,income_side_hustle,medium
7630633282635386142,career_productivity,income_side_hustle,high
7622754705713810708,synthetic_media_play,viral_edit,high
7275717561008868641,creative_tool,image_art,high
7613297444012461342,model_stan,claude_stan,high
7271411714262912261,creative_tool,music_suno,medium
7456870239452663063,creative_tool,image_art,high
7623981148926004501,synthetic_media_play,funny_skit,high
7625762448078900502,career_productivity,income_side_hustle,high
7615632154977996054,career_productivity,income_side_hustle,high
7248085027546811690,companion_affective,character_roleplay,high
7492771143892421910,creative_tool,music_suno,high
7508303289201495318,career_productivity,tool_roundup,high
7402931240657014049,creative_tool,image_art,high
7598469142642986262,synthetic_media_play,lip_sync,medium
7434699434870492462,companion_affective,character_roleplay,high
7633490548866813217,synthetic_media_play,face_swap,high
7625674554777619725,career_productivity,chatgpt_workflow,medium
7625865824284282142,education_learning,concept_explainer,high
7489782615956819230,career_productivity,chatgpt_workflow,high
7613386016505744658,synthetic_media_play,animation,high
7633604754504944917,career_productivity,vibe_coding,high
7485540513572015390,career_productivity,tool_roundup,low
7633886025739291907,creative_tool,design_build,high
7573698171587661074,synthetic_media_play,lip_sync,high
7573016886707932434,career_productivity,chatgpt_workflow,high
7626007892310674718,companion_affective,emotional_support,high
7632281158889360662,creative_tool,pro_ai_identity,medium
7273549136635464993,creative_tool,music_suno,high
7627917429514964244,synthetic_media_play,lip_sync,medium
7590723040950963478,career_productivity,chatgpt_workflow,high
7597914600654294285,general_hype,love_ai,medium
7457963265340181806,general_hype,love_ai,high
7617030853146725653,creative_tool,music_suno,high
7603730272403737876,creative_tool,video_gen,high
7628122330610371853,career_productivity,income_side_hustle,medium
7550682689607585046,career_productivity,tool_roundup,medium
7632845382342544661,synthetic_media_play,animation,medium
7564097429843283222,education_learning,skill_learning,high
7619711725054709014,career_productivity,income_side_hustle,high
7607532746289761558,career_productivity,agent_automation,high
7562480381753150733,synthetic_media_play,animation,high
7478985490654416134,career_productivity,income_side_hustle,high
7633937926694505761,companion_affective,character_roleplay,high
7632674881376668958,breakthrough_science,research_discovery,medium
7456996995685780769,synthetic_media_play,other,high
7549054771085217042,synthetic_media_play,animation,high
7499539139302280478,education_learning,study_aid,high
7548129180408401159,career_productivity,tool_roundup,medium
7617454523325467924,creative_tool,image_art,medium
7552358791849708831,companion_affective,emotional_support,medium
7523222231183412493,companion_affective,emotional_support,high
7631687254070562079,creative_tool,music_suno,high
7309324161959087378,education_learning,homework_help,high
7508008951263382806,creative_tool,music_suno,high
7632000215972646165,creative_tool,music_suno,high
7625398054648073492,synthetic_media_play,lip_sync,high
7583583713607437623,education_learning,homework_help,high
7567120244838288654,creative_tool,music_suno,high
7628789350301437214,companion_affective,friendship,high
7506247241200356630,education_learning,study_aid,high
7614171155267685654,synthetic_media_play,funny_skit,high
7632034296127229204,companion_affective,emotional_support,high
7630216335166819606,creative_tool,image_art,high
7614404735872912653,synthetic_media_play,animation,high
7631919890403839239,education_learning,homework_help,high
7633823884373921054,career_productivity,chatgpt_workflow,high
7633367432857406742,synthetic_media_play,face_swap,high
7459749698333707538,career_productivity,agent_automation,high
7273854764444732718,synthetic_media_play,lip_sync,high
7629199219890408712,companion_affective,romantic,high
7631861226187885842,creative_tool,music_suno,high
7602435071580048648,synthetic_media_play,funny_skit,medium
7452376016535719173,creative_tool,image_art,high
7272446212433874208,creative_tool,music_suno,high
7585896321039518994,synthetic_media_play,other,medium
7542524644482436360,education_learning,homework_help,high
7618930676561169682,model_stan,claude_stan,high
7633486705772842254,creative_tool,music_suno,high
7632223025806576912,career_productivity,agent_automation,high
7468676110344015126,synthetic_media_play,animation,medium
7629404210102160662,career_productivity,vibe_coding,high
7628341629866233102,career_productivity,agent_automation,high
7592400413932981517,career_productivity,vibe_coding,high
7616710511714913557,creative_tool,video_gen,medium
7516435658500508935,education_learning,homework_help,high
7467986617257446661,career_productivity,tool_roundup,high
7630542221405736223,model_stan,generic_amazement,medium
7631369954171882759,synthetic_media_play,animation,medium
7577044486782471444,creative_tool,image_art,high
7629001531697777937,career_productivity,agent_automation,high
7523656789494222086,general_hype,future_optimism,high
7456545273154768150,career_productivity,chatgpt_workflow,medium
7262227058351213866,companion_affective,character_roleplay,high
7487292099835055366,companion_affective,romantic,high
7623171701534117150,general_hype,love_ai,high
7596241042890870024,creative_tool,music_suno,high
7503506574510509317,synthetic_media_play,viral_edit,medium
7631259349133937941,career_productivity,chatgpt_workflow,high
7533692603896728863,education_learning,homework_help,medium
7498702778903137558,career_productivity,agent_automation,medium
7538198382855114039,general_hype,love_ai,high
7621305606359551249,career_productivity,vibe_coding,high
7535867682801863944,companion_affective,romantic,high
7621448379641433364,career_productivity,vibe_coding,high
7533997726502014238,career_productivity,chatgpt_workflow,high
7607865074383949076,creative_tool,music_suno,high
7545494263887400214,career_productivity,agent_automation,medium
7633334259331386627,synthetic_media_play,viral_edit,high
7616920209420586248,general_hype,love_ai,medium
